27,-8.485556341,-13.78236321,-0.0245566,0.0729688,-0.0575408,-0.142241,-0.668418,-0.730058,2
28,-7.475797873,-11.72064626,0.0729688,-0.0245566,0.0575407,-0.668418,-0.142242,0.730058,2
29,-3.433424858,-10.91759405,0.0248198,0.0679535,0.0675762,0.190906,-0.748924,0.634561,1
30,-2.218798315,-8.822218462,0.0679536,0.0248199,-0.0675762,-0.748924,0.190907,-0.634561,1
31,-7.057113049,-10.51943612,-0.0176158,0.0772933,-0.0592931,-0.260271,-0.649622,-0.714318,1
32,-5.890575139,-8.418788361,0.0772934,-0.0176159,0.0592931,-0.649623,-0.260272,0.714317,1
33,-4.001266744,-4.208940894,-0.0675762,0.0679534,0.0248198,-0.634561,-0.748924,0.190906,1
34,6.225852155,2.980232569,0.0675762,0.0248199,0.0679537,0.634561,0.190907,-0.748924,1
35,14.85488934,-6.28069105,0.0592931,0.0772933,-0.0176158,0.714318,-0.649622,-0.260271,1
36,4.058658767,3.218355478,-0.0592931,-0.0176159,0.0772935,-0.714317,-0.260272,-0.649623,1
37,-3.029601719,-3.143958914,-0.0672082,0.0675751,0.0124528,-0.634046,-0.727396,0.26245,2
38,6.330413217,3.950735647,0.0672081,0.0124529,0.0675752,0.634046,0.26245,-0.727397,2
39,16.28174742,-5.197475017,0.0575408,0.0729688,-0.0245566,0.730059,-0.668418,-0.142241,2
40,5.839801196,4.002906296,-0.0575407,-0.0245566,0.0729688,-0.730058,-0.142242,-0.668418,2
41,0.779510529,0.772481195,-0.0575408,0.0729688,0.0245566,-0.730059,-0.668418,0.142241,2
42,25.48570934,14.40053145,0.0672081,-0.0124529,0.0675752,0.634046,-0.26245,-0.727397,2
43,20.01692448,-1.273174688,0.0672082,0.0675751,-0.0124528,0.634046,-0.727396,-0.26245,2
44,20.34675714,14.94700589,-0.0575407,0.0245566,0.0729688,-0.730058,0.142242,-0.668418,2
45,1.647863484,1.617386884,-0.0592931,0.0772933,0.0176158,-0.714318,-0.649622,0.260271,1
46,25.33577226,15.71771135,0.0675762,-0.0248199,0.0679537,0.634561,-0.190907,-0.748924,1
47,21.04493491,-0.513820758,0.0675762,0.0679534,-0.0248198,0.634561,-0.748924,-0.190906,1
48,23.18317189,15.95421817,-0.0592931,0.0176159,0.0772935,-0.714317,0.260272,-0.649623,1
49,-8.408726441,-10.27329564,-0.0245566,0.0729688,0.0575408,-0.142241,-0.668418,0.730058,2
50,-6.857778255,-8.121865863,0.0729688,-0.0245566,-0.0575407,-0.668418,-0.142242,-0.730058,2
51,2.266177411,-11.40843139,0.0124528,0.0675751,-0.0672082,0.26245,-0.727396,-0.634046,2
52,3.452495776,-9.218244358,0.0675751,0.0124529,0.0672081,-0.727397,0.26245,0.634046,2
53,-5.90032018,-6.793204181,-0.0176158,0.0772933,0.0592931,-0.260271,-0.649622,0.714318,1
54,-4.150726065,-4.605313818,0.0772934,-0.0176159,-0.0592931,-0.649623,-0.260272,-0.714317,1
55,4.64543445,-7.951910413,0.0248198,0.0679535,-0.0675762,0.190906,-0.748924,-0.634561,1
56,5.753005793,-5.693466135,0.0679536,0.0248199,0.0675762,-0.748924,0.190907,0.634561,1
57,-8.610489248,-11.01168057,-0.0248198,0.0679535,0.0675762,-0.190906,-0.748924,0.634561,1
58,-4.797740164,-10.78174051,0.0772934,0.0176159,-0.0592931,-0.649623,0.260272,-0.714317,1
59,0.124115807,-11.97136671,0.0176158,0.0772933,-0.0592931,0.260271,-0.649622,-0.714318,1
60,-6.278013366,-10.6190923,0.0679536,-0.0248199,0.0675762,-0.748924,-0.190907,0.634561,1
61,-6.564874617,-8.138306084,-0.0124528,0.0675751,0.0672082,-0.26245,-0.727396,0.634046,2
62,-3.457747605,-7.837275303,0.0729688,0.0245566,-0.0575407,-0.668418,0.142242,-0.730058,2
63,1.1835807,-8.962274721,0.0245566,0.0729688,-0.0575408,0.142241,-0.668418,-0.730058,2
64,-4.575656332,-7.718399544,0.0675751,-0.0124529,0.0672081,-0.727397,-0.26245,0.634046,2
65,8.799736326,5.526065323,-0.0124528,-0.0672081,0.067575,-0.26245,-0.634047,-0.727396,2
66,20.19051262,-1.45895543,0.0729688,0.0575407,0.0245566,-0.668418,0.730058,0.142241,2
67,8.197763381,5.590072147,0.0245566,0.0575407,0.0729687,0.142241,0.730059,-0.668417,2
68,0.625966073,0.621492008,0.0675752,-0.0672081,-0.0124529,-0.727397,-0.634046,-0.26245,2
69,8.714125138,4.523350575,-0.0248198,-0.0675762,0.0679535,-0.190906,-0.634561,-0.748924,1
70,18.7957679,-2.517120577,0.0772935,0.0592931,0.017616,-0.649623,0.714317,0.260272,1
71,6.250044659,4.794099433,0.0176158,0.059293,0.0772933,0.260271,0.714318,-0.649622,1
72,-0.405452235,-0.407402119,0.0679537,-0.0675762,-0.0248199,-0.748924,-0.634561,-0.190907,1
73,8.179628991,4.020092814,-0.0176158,-0.059293,0.0772933,-0.260271,-0.714318,-0.649622,1
74,14.05385742,-4.289386615,0.0772935,0.0592931,-0.017616,-0.649623,0.714317,-0.260272,1
75,5.496377151,4.314900177,0.0248198,0.0675762,0.0679535,0.190906,0.634561,-0.748924,1
76,-2.398264429,-2.481717487,0.0679537,-0.0675762,0.0248199,-0.748924,-0.634561,0.190907,1
77,9.854742789,3.744947048,-0.0245566,-0.0575407,0.0729687,-0.142241,-0.730059,-0.668417,2
78,15.65523861,-4.330462475,0.0729688,0.0575407,-0.0245566,-0.668418,0.730058,-0.142241,2
79,5.027016739,4.25832774,0.0124528,0.0672081,0.067575,0.26245,0.634047,-0.727396,2
80,-2.343795522,-2.41649147,0.0675752,-0.0672081,0.0124529,-0.727397,-0.634046,0.26245,2
81,27.67164391,17.21752621,0.0248198,-0.0675762,0.0679535,0.190906,-0.634561,-0.748924,1
82,24.48828265,3.24435313,0.0679537,0.0675762,0.0248199,-0.748924,0.634561,0.190907,1
83,25.43665101,17.46309232,-0.0176158,0.059293,0.0772933,-0.260271,0.714318,-0.649622,1
84,5.650897958,5.314107131,0.0772935,-0.0592931,-0.017616,-0.649623,-0.714317,-0.260272,1
85,27.87826412,16.04471771,0.0124528,-0.0672081,0.067575,0.26245,-0.634047,-0.727396,2
86,23.59569124,2.561115901,0.0675752,0.0672081,0.0124529,-0.727397,0.634046,0.26245,2
87,22.8251162,16.58205671,-0.0245566,0.0575407,0.0729687,-0.142241,0.730059,-0.668417,2
88,4.808768431,4.558898385,0.0729688,-0.0575407,-0.0245566,-0.668418,-0.730058,-0.142241,2
89,1.960188458,1.811061235,0.0245566,-0.0575407,0.0729687,0.142241,-0.730059,-0.668417,2
90,19.02272925,0.961359845,0.0675752,0.0672081,-0.0124529,-0.727397,0.634046,-0.26245,2
91,22.5023228,16.21521527,-0.0124528,0.0672081,0.067575,-0.26245,0.634047,-0.727396,2
92,2.788512408,2.687700094,0.0729688,-0.0575407,0.0245566,-0.668418,-0.730058,0.142241,2
93,28.66408906,15.29322505,0.0176158,-0.059293,0.0772933,0.260271,-0.714318,-0.649622,1
94,19.3139691,0.266343966,0.0679537,0.0675762,-0.0248199,-0.748924,0.634561,-0.190907,1
95,21.27236275,16.10537551,-0.0248198,0.0675762,0.0679535,-0.190906,0.634561,-0.748924,1
96,2.206824698,2.14598692,0.0772935,-0.0592931,0.017616,-0.649623,-0.714317,0.260272,1
